Tweet Id	Text	Name	Screen Name	UTC	Created At	Favorites	Retweets	Language	Client	Tweet Type	URLs	Hashtags	Mentions	Media Type	Media URLs			
1291018675848388610	"@votegardner2020 Congratulations, Kim! 

I've said it before: I know you won’t back down in the fight for social, racial, and economic justice—and St. Louis voters showed that they won’t, either."	Elizabeth Warren	ewarren	2020-08-05T14:30:12.000Z	Wed Aug 05 14:30:12 +0000 2020	36	8	en	<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>	Reply		0	1					
1291016969446137856	@nicolergalloway Congratulations, Nicole! It’s an honor to support your campaign to take on the political insiders and special interests on behalf of working families. I’m by your side through November and beyond.	Elizabeth Warren	ewarren	2020-08-05T14:23:26.000Z	Wed Aug 05 14:23:26 +0000 2020	282	34	en	<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>	Reply		0	1					
1291011111240830976	@PramilaJayapal Congratulations, my friend. We need your voice now more than ever. I'm proud to stand shoulder to shoulder with you in this fight—and the many fights to come.	Elizabeth Warren	ewarren	2020-08-05T14:00:09.000Z	Wed Aug 05 14:00:09 +0000 2020	570	51	en	<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>	Reply		0	1					
1291010363803271168	"@Michelle4Kansas Congratulations, Michelle! 

Now more than ever we need fighters like you in Congress standing up for working families. Proud to stand with you through November—and beyond."	Elizabeth Warren	ewarren	2020-08-05T13:57:11.000Z	Wed Aug 05 13:57:11 +0000 2020	47	12	en	<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>	Reply		0	1					
1290808867719385089	"Of all the qualities we need in a president, we especially need someone who has genuine empathy for other human beings. 

That’s why I’m in this fight for @JoeBiden. https://t.co/lOp0YTPVZp"	Elizabeth Warren	ewarren	2020-08-05T00:36:30.000Z	Wed Aug 05 00:36:30 +0000 2020	5129	1090	en	<a href="https://studio.twitter.com" rel="nofollow">Twitter Media Studio</a>	Tweet		0	1	video	https://video.twimg.com/amplify_video/1290792643526635520/vid/480x480/WfYNUIdIGHhNVlNS.mp4?tag=13			
1290791943765725184	"Happy birthday, @BarackObama!

Proud to fight alongside you to elect @JoeBiden and Democrats up and down the ballot, defend our democracy, and make government a force for good once again. https://t.co/IPxF08930w"	Elizabeth Warren	ewarren	2020-08-04T23:29:15.000Z	Tue Aug 04 23:29:15 +0000 2020	59680	4725	en	<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>	Tweet		0	2	photo	https://pbs.twimg.com/media/EenBTrhXkAUfClB.jpg			
1290777826375983104	"It's abundantly clear: Donald Trump was never prepared to lead our country—let alone in the middle of a pandemic.

The Trump administration and their Republican cheerleaders need to be held accountable—and voted out in November."	Elizabeth Warren	ewarren	2020-08-04T22:33:09.000Z	Tue Aug 04 22:33:09 +0000 2020	27138	4958	en	<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>	Tweet		0	0					
1290770320111132673	"Before it was announced that Kodak would be receiving a big government contract, the company's trading volume spiked. Did those who purchased Kodak stock have access to any secret information? I'm demanding answers——and I'm glad the SEC will investigate. 
https://t.co/K8wi4EF9iD"	Elizabeth Warren	ewarren	2020-08-04T22:03:20.000Z	Tue Aug 04 22:03:20 +0000 2020	9602	2666	en	<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>	Tweet	https://www.rollcall.com/2020/08/04/warren-asks-sec-about-insider-trading-in-trumps-kodak-pharmaceuticals-announcement/ 	0	0					
1290752479668379651	"The Trump administration put politics over people since the beginning—and Donald Trump is *still* trying to deny our current reality. 

His lack of leadership is deadly. https://t.co/uH1f0Zbq8a"	Elizabeth Warren	ewarren	2020-08-04T20:52:26.000Z	Tue Aug 04 20:52:26 +0000 2020	5191	925	en	<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>	Tweet	https://twitter.com/axios/status/1290497186489348096 	0	0					
1290742473489362944	"The alarm bells have been ringing since March. We know what we need to do to contain the virus and save lives. 

Any elected official who refuses to put people’s lives over partisan politics shares the responsibility for what’s to come. 
https://t.co/TAPwi76O6v"	Elizabeth Warren	ewarren	2020-08-04T20:12:41.000Z	Tue Aug 04 20:12:41 +0000 2020	2956	811	en	<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>	Tweet	https://www.nbcnews.com/health/health-news/u-s-needs-get-daily-cases-down-10-000-fall-n1235644 	0	0					
1290725812837195778	"The safety and health of our educators and our kids should be our first priority. 

We need to make sure schools have all the resources they need to determine whether and how to safely reopen—or we risk recklessly endangering more lives. 
https://t.co/o4KKdgBQCP"	Elizabeth Warren	ewarren	2020-08-04T19:06:28.000Z	Tue Aug 04 19:06:28 +0000 2020	1642	447	en	<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>	Tweet	https://www.washingtonpost.com/nation/2020/08/04/school-outbreaks-reopening-georgia/ 	0	0					
1290691956880953356	"Donald Trump and his partisan cheerleader of a Postmaster General are trying to undermine the postal service. 

Congress must shore up the USPS so everyone can continue to receive the essential supplies they need, and so as many Americans as possible can safely vote from home."	Elizabeth Warren	ewarren	2020-08-04T16:51:57.000Z	Tue Aug 04 16:51:57 +0000 2020	11094	2807	en	<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>	Tweet		0	0					
1290649613339430912	I am proud to stand with @PramilaJayapal today, in November, and in the many fights to come. From taking on corruption, to standing up to racism and xenophobia, to protecting workers' rights, Pramila is a progressive champion that our country can always depend on.	Elizabeth Warren	ewarren	2020-08-04T14:03:41.000Z	Tue Aug 04 14:03:41 +0000 2020	1269	169	en	<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>	Reply		0	1					
1290649612064358407	We need proven progressive leaders in Congress to call out corruption and stand up for the people. From taking on special interests in the coal, oil, and the chemical industries to standing up to the wealthy and well-connected, @BethDoglio has shown she’s one of those leaders.	Elizabeth Warren	ewarren	2020-08-04T14:03:41.000Z	Tue Aug 04 14:03:41 +0000 2020	806	135	en	<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>	Reply		0	1					
1290649610881556482	As City Treasurer, @Tishaura has been laser focused on serving working families in St. Louis and has been on the front lines of the fight to reduce the racial wealth gap. I’m proud to support her re-election and know she'll continue to improve the lives of the people she serves.	Elizabeth Warren	ewarren	2020-08-04T14:03:41.000Z	Tue Aug 04 14:03:41 +0000 2020	282	59	en	<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>	Reply		0	1					
1290649609782603776	.@NicoleRGalloway has spent her career taking on corrupt politicians and special interests—and winning. I’m proud to support her because I know she’ll do the same as Missouri's next governor. Missouri deserves a leader who fights for working families—not the special interests.	Elizabeth Warren	ewarren	2020-08-04T14:03:40.000Z	Tue Aug 04 14:03:40 +0000 2020	325	79	en	<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>	Reply		0	1					
1290649608339836928	After working as a teacher, then building a career helping small businesses grow, @JillSchupp first got into politics as a mom fighting for public schools. And during her time in the state legislature, she's proven she's the leader Missourians need. Let's send her to Congress!	Elizabeth Warren	ewarren	2020-08-04T14:03:40.000Z	Tue Aug 04 14:03:40 +0000 2020	269	73	en	<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>	Reply		0	1					
1290649607278665728	I hope St. Louis will re-elect @VoteGardner2020 as Circuit Attorney. Kim won’t back down in the fight for social, racial, and economic justice. She's fought to address the root causes of crime and has been a leader in police accountability and rolling back mass incarceration.	Elizabeth Warren	ewarren	2020-08-04T14:03:40.000Z	Tue Aug 04 14:03:40 +0000 2020	296	69	en	<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>	Reply		0	1					
1290649606238416896	I know that @HillaryScholten will make real and lasting change for the people of West Michigan. She's a civil rights attorney fighting every day to make her neighbors' lives a little bit better—and I can't wait to help continue those fights arm in arm with her in Congress.	Elizabeth Warren	ewarren	2020-08-04T14:03:39.000Z	Tue Aug 04 14:03:39 +0000 2020	221	48	en	<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>	Reply		0	1					
1290649605101817857	We need tenacious fighters like @lpohutsky19 in our state legislatures to make big, structural change. During her first term, Laurie championed working families, fought relentlessly to protect seniors, and worked to make health care affordable for every Michigander.	Elizabeth Warren	ewarren	2020-08-04T14:03:39.000Z	Tue Aug 04 14:03:39 +0000 2020	235	49	en	<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>	Reply		0	1					
1290649603986128897	As a single mother of five, fourth generation Detroiter, and housing organizer, @Roslyn4StateRep understands the needs of Michigan’s 9th House District—especially during this moment of crisis—and I know that she will be a powerful advocate for all working families.	Elizabeth Warren	ewarren	2020-08-04T14:03:39.000Z	Tue Aug 04 14:03:39 +0000 2020	222	47	en	<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>	Reply		0	1					
1290649602786557952	.@Andy_Levin is an incredible partner in the fight for big, structural change. From his leadership on labor law reform, education equity, and green infrastructure to his work to give families a fighting chance during this crisis, Andy is an indispensable champion for the people.	Elizabeth Warren	ewarren	2020-08-04T14:03:39.000Z	Tue Aug 04 14:03:39 +0000 2020	237	51	en	<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>	Reply		0	1					
1290649601591201792	I'm proud to support my friend and colleague @GaryPeters in his run for re-election. From our work together to pass critical financial reforms to our shared fight to lower prescription drug costs, I’ve seen firsthand just how dedicated he is to putting working families first.	Elizabeth Warren	ewarren	2020-08-04T14:03:38.000Z	Tue Aug 04 14:03:38 +0000 2020	440	128	en	<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>	Reply		0	1					
1290649600446083074	Kansas deserves progressive fighters—and that’s exactly who @RuiXuKS is. I’m proud to support his re-election to the Kansas House. Rui will stand up for the vulnerable, fight climate change, and make sure Kansas never returns to the days of Sam Brownback.	Elizabeth Warren	ewarren	2020-08-04T14:03:38.000Z	Tue Aug 04 14:03:38 +0000 2020	545	87	en	<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>	Reply		0	1					
1290649599175208960	Let's send @ShariceDavids back to the House—where her voice is needed more than ever. She’s been a champion for working families in her first term, fighting to lower the cost of prescription drugs, root out corruption, and end the epidemic of gun violence in this country.	Elizabeth Warren	ewarren	2020-08-04T14:03:38.000Z	Tue Aug 04 14:03:38 +0000 2020	608	119	en	<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>	Reply		0	1					
1290649597845688328	Our mayors are on the front lines every day for our cities, and we need that knowledge and strength in Congress now more than ever. As Mayor of Topeka, @Dasharyl has been fighting for her family, for her community, and for her city—and now, she wants to fight for her state.	Elizabeth Warren	ewarren	2020-08-04T14:03:37.000Z	Tue Aug 04 14:03:37 +0000 2020	233	46	en	<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>	Reply		0	1					
1290649596671275009	Real change starts at the local level—and that's why Arizonans should be sure to send former Teacher of the Year @ChristinePMarsh to the State Senate. She knows firsthand what it's like to teach in Arizona's public schools, and she’ll fight for students and educators.	Elizabeth Warren	ewarren	2020-08-04T14:03:37.000Z	Tue Aug 04 14:03:37 +0000 2020	284	83	en	<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>	Reply		0	1					
1290649595123564544	"Arizona, Kansas, Michigan, Missouri, and Washington—it’s Election Day, and there are some incredible Democrats on today’s ballots that need your support. 

Read up on them below, and be sure to get out there today (safely) and make your voice heard: https://t.co/oWULBRDJ4J"	Elizabeth Warren	ewarren	2020-08-04T14:03:37.000Z	Tue Aug 04 14:03:37 +0000 2020	3364	911	en	<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>	Tweet	http://IWillVote.com 	0	0					
1290467777631997952	"Donald Trump, his incompetent administration, and Republican inaction have made the United States an international laughingstock. 

It’s clear that they don’t have what it takes to lead our country. 
https://t.co/c2j7smqeX0"	Elizabeth Warren	ewarren	2020-08-04T02:01:08.000Z	Tue Aug 04 02:01:08 +0000 2020	5475	1394	en	<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>	Tweet	https://www.usatoday.com/story/travel/news/2020/07/30/europe-travel-ban-americans-covid-19-rise-eu-to-us/5546206002/ 	0	0					
1290455435049402370	"Donald Trump has not failed on his own.

Mitch McConnell and Republicans have been right by his side since he was sworn in—enabling his corruption, emboldening his ego, and eroding our democracy.

We have to hold them all accountable in November."	Elizabeth Warren	ewarren	2020-08-04T01:12:05.000Z	Tue Aug 04 01:12:05 +0000 2020	71453	16308	en	<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>	Tweet		0	0					
1290433819158482947	In times of crisis, government can be a powerful force for good—but only if those in power are willing to put people before politics and do their jobs. https://t.co/DOqOfcbIct	Elizabeth Warren	ewarren	2020-08-03T23:46:12.000Z	Mon Aug 03 23:46:12 +0000 2020	3242	758	en	<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>	Tweet	https://twitter.com/USATODAY/status/1289970430267109377 	0	0					
1290402399467778049	"The development of a coronavirus vaccine should put public safety before politics. 

https://t.co/ktU2lydfGt"	Elizabeth Warren	ewarren	2020-08-03T21:41:21.000Z	Mon Aug 03 21:41:21 +0000 2020	2024	411	en	<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>	Tweet	https://www.nytimes.com/2020/08/02/us/politics/coronavirus-vaccine.html 	0	0					
1290356630903808007	"Today, I’ll be talking with my friend @JulianCastro and some amazing local candidates who are ready to fight for criminal justice reform and make real change in their communities. 

Register here and I hope I’ll see you all tonight! https://t.co/ui5VZJIeAI https://t.co/Cm1BtsLrpS"	Elizabeth Warren	ewarren	2020-08-03T18:39:29.000Z	Mon Aug 03 18:39:29 +0000 2020	1341	248	en	<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>	Tweet	http://ewar.ren/0731_Series https://twitter.com/TeamWarren/status/1290350832387596288 	0	1					
1290328440432930817	"A year ago today, El Paso was shaken by one of the largest domestic terrorist attacks against the Latinx community. We have to honor them with action by ending white supremacy and tackling our country’s gun violence epidemic.
https://t.co/B01tcN7QmZ"	Elizabeth Warren	ewarren	2020-08-03T16:47:27.000Z	Mon Aug 03 16:47:27 +0000 2020	2693	624	en	<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>	Tweet	https://www.usatoday.com/in-depth/news/nation/2020/08/03/el-paso-walmart-shooting-racist-motive-behind-attack/5556903002/ 	0	0					
1290056741632331781	"This hearing exposed Big Tech’s anti-competitive, manipulative, and often illegal conduct, and how it’s the result of allowing these companies to amass too much power over our economy—and our democracy.  

https://t.co/hPHnZ10DZu"	Elizabeth Warren	ewarren	2020-08-02T22:47:49.000Z	Sun Aug 02 22:47:49 +0000 2020	2516	614	en	<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>	Tweet	https://www.wired.com/story/big-tech-hearing-proved-congress-not-messing-around/ 	0	0					
1290038159762272256	"Donald Trump and Republicans know that if people are heard, they will lose. So they’re willing to attack the very foundation of our country. 

They’re openly attacking the right to protest, the right to assemble, the right to vote. They’re openly threatening our democracy."	Elizabeth Warren	ewarren	2020-08-02T21:33:59.000Z	Sun Aug 02 21:33:59 +0000 2020	29708	8164	en	<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>	Tweet		0	0					
1290011034216849408	Now more than ever, we need courageous, competent leadership in the White House. https://t.co/Cx2whKjaao	Elizabeth Warren	ewarren	2020-08-02T19:46:12.000Z	Sun Aug 02 19:46:12 +0000 2020	8756	1900	en	<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>	Tweet	https://twitter.com/JoeBiden/status/1289585429176446976 	0	0					
1290002685945552901	"Housing isn’t just an economic issue—it’s a public health issue. We must extend and expand the evictions moratorium and pass emergency rental assistance. Republicans' refusal to act is a moral failure of historic proportions.

https://t.co/CFiX1qSepo"	Elizabeth Warren	ewarren	2020-08-02T19:13:02.000Z	Sun Aug 02 19:13:02 +0000 2020	3025	812	en	<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>	Tweet	https://www.nytimes.com/2020/08/01/business/economy/housing-overcrowding-coronavirus.html 	0	0					
1289988006095413248	I hope you’ll join me tomorrow for a conversation with @JulianCastro and some of our incredible endorsed candidates. We’ll discuss how elected officials must work to end police brutality and the systemic racism that pervades our criminal justice system. https://t.co/ui5VZJqDc8	Elizabeth Warren	ewarren	2020-08-02T18:14:42.000Z	Sun Aug 02 18:14:42 +0000 2020	1935	443	en	<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>	Tweet	http://ewar.ren/0731_Series 	0	1					
1289719967139508225	"America is crying out for leadership, and Trump has failed to meet the moment. But he hasn’t failed alone. Republicans have been right by his side.

In November, Democrats have a chance to win big and get things done, and I've got three words to say about that:

I. Can’t. Wait."	Elizabeth Warren	ewarren	2020-08-02T00:29:36.000Z	Sun Aug 02 00:29:36 +0000 2020	63640	10701	en	<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>	Tweet		0	0					
1289690821588131841	"RT @TeamWarren : Need something to do this weekend?

Tons of @ewarren endorsed candidates have primary elections next week—check them out and sign up for a volunteer shift to help them win!

https://t.co/2OLsE1fjDg"	Elizabeth Warren	ewarren	2020-08-01T22:33:47.000Z	Sat Aug 01 22:33:47 +0000 2020	0	0	en	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	Retweet	https://elizabethwarren.com/endorsements 	0	1					
1289652896955473920	"Unemployment is higher than it’s been since the Great Depression, enhanced unemployment benefits have expired, millions of Americans are facing eviction.

And Donald Trump is golfing. https://t.co/DtOZXsawEb"	Elizabeth Warren	ewarren	2020-08-01T20:03:05.000Z	Sat Aug 01 20:03:05 +0000 2020	10578	3630	en	<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>	Tweet	https://twitter.com/CREWcrew/status/1289582777311072256 	0	0					
1289630382694862848	It's been clear from the start that it's not possible to fix the economy without containing the virus—yet the Trump administration never came up with a plan for even the most basic, proven tactics like testing and contract tracing. https://t.co/Jmcq6K3AQu	Elizabeth Warren	ewarren	2020-08-01T18:33:38.000Z	Sat Aug 01 18:33:38 +0000 2020	5774	1628	en	<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>	Tweet		0	0	photo	https://pbs.twimg.com/media/EeWv_trXsAEI6Mm.jpg			
1289602112666497024	"We know what's broken in this country and we know how to fix it. But widely popular policies are stuck—and Republican obstruction in the Senate is only getting worse. 

We won't make progress unless we face this head on: It’s past time to get rid of the filibuster."	Elizabeth Warren	ewarren	2020-08-01T16:41:17.000Z	Sat Aug 01 16:41:17 +0000 2020	13196	2789	en	<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>	Tweet		0	0					
1289363116304879616	"Postmaster General Louis DeJoy's main qualification for the job was his donation to the Trump campaign. 

We can't let Trump turn the USPS into a political pawn run by a partisan cheerleader—especially as we're staring down an election in which millions could vote by mail. https://t.co/IapOM5Ykgp"	Elizabeth Warren	ewarren	2020-08-01T00:51:36.000Z	Sat Aug 01 00:51:36 +0000 2020	14963	5683	en	<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>	Tweet	https://twitter.com/TIME/status/1288667326636871680 	0	0					
1289337574977236994	"This administration’s entire coronavirus response should be investigated from top to bottom.

https://t.co/bQ2JphoUD5"	Elizabeth Warren	ewarren	2020-07-31T23:10:07.000Z	Fri Jul 31 23:10:07 +0000 2020	14412	4138	en	<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>	Reply	https://www.vanityfair.com/news/2020/07/how-jared-kushners-secret-testing-plan-went-poof-into-thin-air 	0	0					
1289337573513605126	Let’s not mince words on this one: Americans are dead because the Trump administration wanted to use this pandemic for political gain. https://t.co/YM8CSuF43x	Elizabeth Warren	ewarren	2020-07-31T23:10:06.000Z	Fri Jul 31 23:10:06 +0000 2020	68856	24466	en	<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>	Tweet		0	0	photo	https://pbs.twimg.com/media/EeSkCEtXgAA7VHK.png			
1289321008126742533	Every dollar makes a difference in the fight to defend our democracy. I hope you’ll chip in whatever you can and tune in tonight to hear me and @JoeBiden talk about what’s at stake now, in November, and beyond. https://t.co/pZRG5o7w8s	Elizabeth Warren	ewarren	2020-07-31T22:04:17.000Z	Fri Jul 31 22:04:17 +0000 2020	1987	507	en	<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>	Tweet	https://twitter.com/JoeBiden/status/1289276644469874689 	0	1					
1289311293418151937	Eid Mubarak to Muslims celebrating #EidAlAdha around the country and around the world today. Although this year’s celebrations may look and feel very different, I hope you have a happy, blessed, and peaceful holiday. https://t.co/98eY4j836p	Elizabeth Warren	ewarren	2020-07-31T21:25:41.000Z	Fri Jul 31 21:25:41 +0000 2020	2217	325	en	<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>	Tweet	https://twitter.com/TIME/status/1289222269202399233 	1	0					
1289287273880547328	"We need to make sure schools have all the resources they need to determine whether and how to safely reopen. Anything less is recklessly endangering lives for political gain. 
https://t.co/XVwGQ7yRF4"	Elizabeth Warren	ewarren	2020-07-31T19:50:14.000Z	Fri Jul 31 19:50:14 +0000 2020	1467	359	en	<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>	Tweet	https://www.nytimes.com/interactive/2020/07/31/us/coronavirus-school-reopening-risk.html 	0	0					
1289269441256071168	Looking forward to chatting with my friend @JulianCastro and some excellent @TeamWarren and @TeamJulian candidates about the role elected officials must play in the fight to tackle systemic racism at every level of our criminal justice system. Join us: https://t.co/ui5VZJqDc8 https://t.co/b16MsksrtT	Elizabeth Warren	ewarren	2020-07-31T18:39:22.000Z	Fri Jul 31 18:39:22 +0000 2020	1114	201	en	<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>	Tweet	http://ewar.ren/0731_Series https://twitter.com/TeamWarren/status/1289256574142353410 	0	3					
1289255470293757955	"We know what we need to do to contain the virus and save lives and our economy—but Republicans refuse to invest enough in widespread testing and contact tracing.

Trump and his Republican buddies don’t have what it takes to get us out of this crisis.
https://t.co/1CDbH26bmu"	Elizabeth Warren	ewarren	2020-07-31T17:43:51.000Z	Fri Jul 31 17:43:51 +0000 2020	2513	732	en	<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>	Tweet	https://www.nytimes.com/2020/07/30/business/economy/q2-gdp-coronavirus-economy.html 	0	0					
1289013118392295426	"If you're able to donate, please consider chipping in whatever you can. Every contribution helps fuel our fight to elect candidates who will address the deep, systemic problems this crisis has magnified.

https://t.co/jy5af6FXwm"	Elizabeth Warren	ewarren	2020-07-31T01:40:50.000Z	Fri Jul 31 01:40:50 +0000 2020	1288	322	en	<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>	Tweet	https://secure.actblue.com/donate/ew-wd-jul20fr?refcode=soc-FR-ew-tw-07-30-20 	0	0					
